qweek,i2_health,i11_health,age,gender,household_size,WCRex2,cantril_ladder,PHQ4_1,PHQ4_2,PHQ4_3,PHQ4_4,WCRex1,r1_1,r1_2,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,i9_health_No,i9_health_Not sure,i9_health_Yes,state_Australian Capital Territory,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,employment_status_Full time employment,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
45,50.0,1.0,20,0,5,3.0,9.0,3,2,3,3,2.0,1,2,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,112942.0,1280.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
38,5.0,1.0,77,0,1,3.0,7.0,4,4,4,4,2.0,7,6,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,13092.0,97.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
47,26.0,1.0,48,0,4,3.0,7.0,4,4,4,4,3.0,2,6,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,97558.0,643.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,2.0,2.0,37,0,3,2.0,3.0,2,2,1,3,3.0,4,5,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,75340.0,1021.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
48,2.0,2.0,46,1,1,3.0,7.0,2,2,2,2,3.0,4,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,210051.0,668.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
51,4.0,1.0,22,0,5,1.0,5.0,3,4,3,2,1.0,4,4,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,498907.0,377.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
39,2.0,1.0,24,1,2,2.0,5.0,3,3,3,3,2.0,6,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,25857.0,147.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,0.0,1.0,21,1,5,3.0,8.0,4,4,4,4,4.0,4,5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,390106.0,183.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
45,4.0,1.0,59,1,2,3.0,8.0,3,4,3,4,4.0,4,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2111.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
42,20.0,1.0,58,0,2,4.0,8.0,3,4,4,4,4.0,5,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,65876.0,439.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,1.0,1.0,67,1,1,2.0,6.0,2,2,2,2,2.0,6,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1793.0,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
48,2.0,2.0,43,0,2,2.0,6.0,1,1,1,2,1.0,1,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,19707.0,7.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
46,1.0,1.0,39,0,3,3.0,1.0,3,2,3,3,2.0,7,6,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1122.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
50,4.0,1.0,34,1,4,3.0,7.0,3,3,3,3,3.0,5,7,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1454.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
50,13.0,1.0,21,0,6,2.0,4.0,4,3,3,3,2.0,1,7,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,402656.0,196.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
43,1.0,1.0,67,1,2,2.0,7.0,2,3,4,4,1.0,7,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,916.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
51,0.0,2.0,61,1,1,1.0,6.0,4,4,4,4,1.0,1,7,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1197772.0,1713.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,0.0,2.0,51,0,3,3.0,7.0,3,4,4,4,3.0,4,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,789827.0,1866.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
44,10.0,1.0,44,1,3,3.0,7.0,3,4,3,3,3.0,5,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,918.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
42,50.0,4.0,47,1,1,3.0,6.0,3,4,4,4,2.0,1,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,47266.0,890.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
39,4.0,1.0,63,1,2,4.0,8.0,4,4,3,3,3.0,3,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,870.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
48,2.0,1.0,35,1,2,3.0,8.0,4,4,4,4,3.0,3,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,166373.0,657.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
42,5.0,3.0,27,0,2,2.0,5.0,3,3,3,3,2.0,6,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,67669.0,468.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,2.0,1.0,34,1,4,3.0,8.0,3,3,4,4,3.0,7,3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,54919.0,314.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,0.0,1.0,68,1,1,3.0,6.0,4,4,3,3,2.0,7,7,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,116879.0,11.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
47,2.0,1.0,63,1,3,3.0,7.0,3,3,3,4,3.0,6,4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,139804.0,1427.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
43,1.0,1.0,62,0,1,2.0,5.0,3,2,3,3,1.0,6,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
46,15.0,4.0,62,0,2,2.0,7.0,4,4,3,4,1.0,3,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,122890.0,1336.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
38,4.0,1.0,21,0,4,2.0,6.0,4,3,3,2,1.0,6,6,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,13503.0,102.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
47,0.0,1.0,63,0,2,3.0,5.0,4,4,4,4,2.0,5,2,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,1145.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
37,9.0,1.0,38,1,2,2.0,7.0,4,4,3,4,1.0,7,4,2.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,20950.0,820.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
42,1.0,1.0,47,0,5,3.0,7.0,3,4,4,4,3.0,6,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,66456.0,449.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
49,7.0,2.0,28,0,1,2.0,7.0,3,3,3,3,2.0,4,5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,1309.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
49,1.0,1.0,66,0,3,3.0,9.0,3,4,3,4,3.0,7,2,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,116879.0,11.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
50,6.0,1.0,79,1,2,3.0,9.0,4,4,4,4,3.0,4,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,1033364.0,1196.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,36.0,1.0,79,1,2,4.0,5.0,4,4,4,4,4.0,7,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,75578.0,576.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
50,2.0,1.0,51,0,1,2.0,3.0,3,1,1,2,3.0,4,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,830604.0,1970.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
50,10.0,1.0,63,1,2,3.0,9.0,4,4,4,4,3.0,3,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,863000.0,2029.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
51,0.0,1.0,83,0,2,3.0,7.0,3,3,3,3,2.0,6,5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,475517.0,340.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
52,5.0,1.0,72,1,2,4.0,4.0,4,4,4,4,2.0,2,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1285301.0,1871.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45,2.0,2.0,35,0,7,3.0,8.0,3,4,3,3,3.0,4,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79997.0,621.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39,15.0,3.0,31,0,3,3.0,6.0,2,1,3,2,3.0,4,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,22346.0,135.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
51,7.0,2.0,26,1,3,2.0,6.0,2,1,1,2,2.0,2,2,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,462761.0,308.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,6.0,1.0,82,1,1,4.0,6.0,4,3,2,1,4.0,5,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,898.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
49,100.0,1.0,28,1,2,2.0,8.0,4,3,3,3,3.0,5,7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,2.0,773447.0,866.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,1.0,1.0,44,1,2,3.0,5.0,4,4,4,4,3.0,5,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,921.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
50,1.0,1.0,72,0,1,3.0,5.0,3,2,3,3,4.0,6,7,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1442.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
51,100.0,1.0,32,0,2,3.0,7.0,3,4,4,3,3.0,4,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,991522.0,2306.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
47,3.0,3.0,41,0,1,3.0,8.0,3,2,2,2,3.0,5,6,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,97558.0,643.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
48,20.0,1.0,61,1,2,3.0,8.0,4,4,4,4,3.0,1,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,8534.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
37,5.0,1.0,63,0,6,3.0,8.0,4,4,4,4,1.0,6,5,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,9153.0,68.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,4.0,2.0,32,1,4,2.0,7.0,4,2,3,3,3.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2130.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
46,0.0,1.0,21,0,2,1.0,0.0,1,1,3,3,1.0,1,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2157.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,7.0,2.0,39,1,4,3.0,8.0,4,4,4,4,3.0,3,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2018.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
43,6.0,2.0,59,1,4,3.0,7.0,3,3,3,1,3.0,6,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
52,15.0,2.0,40,0,2,3.0,5.0,3,2,4,3,3.0,3,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1277082.0,1859.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,6.0,1.0,41,0,5,4.0,7.0,2,4,4,3,3.0,4,6,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,28684.0,17.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
52,10.0,1.0,70,1,2,3.0,7.0,3,4,3,3,3.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1017972.0,2426.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
39,0.0,1.0,62,1,2,3.0,8.0,4,3,3,4,4.0,3,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,23372.0,137.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,40.0,1.0,32,0,3,2.0,8.0,4,4,4,4,1.0,1,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,817360.0,1939.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
50,1.0,1.0,33,1,4,3.0,3.0,1,1,1,2,2.0,4,7,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,33933.0,25.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
44,20.0,1.0,41,1,4,3.0,7.0,4,4,3,4,1.0,4,5,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,93339.0,1151.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
37,1.0,1.0,65,1,1,4.0,2.0,1,1,1,1,3.0,7,4,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,8703.0,67.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,6.0,1.0,58,0,2,4.0,9.0,4,4,4,4,3.0,4,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2071.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
41,10.0,1.0,37,0,2,3.0,6.0,3,4,4,4,3.0,2,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,898.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
51,20.0,1.0,63,1,2,3.0,8.0,4,4,4,4,3.0,2,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,961809.0,2248.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
49,10.0,1.0,49,0,4,3.0,8.0,2,3,4,3,1.0,4,6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,2.0,802690.0,883.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,1.0,2.0,31,0,1,3.0,9.0,2,2,3,3,3.0,4,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2115.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
46,5.0,1.0,33,0,3,4.0,8.0,3,3,3,3,4.0,7,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,932.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
48,1.0,2.0,57,0,2,1.0,7.0,3,4,4,3,1.0,2,2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,3311.0,15.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,24.0,1.0,56,0,2,3.0,8.0,4,4,3,4,1.0,7,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,952.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
46,0.0,2.0,27,1,1,4.0,2.0,1,1,1,1,3.0,4,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2152.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
39,6.0,2.0,48,1,3,3.0,3.0,2,3,3,2,4.0,4,7,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,21926.0,820.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
43,3.0,1.0,44,1,4,4.0,8.0,3,2,3,3,4.0,7,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2082.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
48,7.0,2.0,31,0,1,3.0,7.0,3,4,4,4,3.0,6,2,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,11078.0,6.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
47,500.0,2.0,59,1,2,3.0,7.0,4,4,4,4,2.0,4,6,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,92532.0,642.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,0.0,2.0,60,0,2,4.0,7.0,3,3,2,2,4.0,3,3,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,13092.0,97.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
48,1.0,1.0,57,0,1,3.0,4.0,3,3,4,3,3.0,6,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,143042.0,653.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
39,10.0,1.0,60,1,2,3.0,8.0,4,4,3,3,4.0,3,2,1.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,1973.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
47,30.0,2.0,44,0,5,2.0,6.0,4,3,3,3,2.0,4,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,97558.0,643.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
47,4.0,1.0,43,1,4,3.0,6.0,2,4,2,3,3.0,4,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2356.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
43,10.0,4.0,57,1,2,2.0,5.0,3,3,3,3,2.0,3,2,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2071.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
44,1.0,1.0,57,0,2,4.0,7.0,4,4,4,4,2.0,3,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2089.0,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
44,3.0,2.0,20,0,4,1.0,7.0,4,4,3,4,1.0,1,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
50,5.0,1.0,71,1,2,3.0,8.0,4,4,3,3,3.0,7,7,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,390106.0,183.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,20.0,1.0,66,1,3,3.0,7.0,3,3,3,4,2.0,7,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1800.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
47,0.0,1.0,74,1,2,2.0,9.0,4,3,4,4,3.0,5,4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,141415.0,1436.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
37,3.0,1.0,48,1,1,3.0,5.0,2,2,4,4,3.0,7,5,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,8531.0,67.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
50,5.0,1.0,26,1,5,2.0,6.0,2,3,1,3,1.0,3,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,1103219.0,1315.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
